P_NR	SURVEY	SP	PURPOSE	AGE	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	GA	TRAIN_FR	SM_TT	SM_CO	SM_FR	SM_SEATS	CAR_TT	CAR_CO	GROUP	CHOICE
5409	1	1	1	2	1	1	1	271	79	0	120	104	94	20	0	299	145	3	2
5410	1	1	1	2	1	1	1	245	79	0	30	95	88	10	0	299	188	3	2
5411	1	1	1	2	1	1	1	323	79	0	60	116	110	30	0	299	116	3	2
5412	1	1	1	2	1	1	1	245	66	0	30	104	94	20	0	184	116	3	3
5413	1	1	1	2	1	1	1	323	59	0	60	104	72	20	0	230	188	3	2
5414	1	1	1	2	1	1	1	271	59	0	120	95	86	10	0	230	116	3	2
5415	1	1	1	2	1	1	1	245	79	0	120	116	110	10	0	184	145	3	3
5416	1	1	1	2	1	1	1	245	59	0	30	116	74	30	0	230	145	3	2
5417	1	1	1	2	1	1	1	323	66	0	60	95	80	10	0	184	145	3	3
5445	1	1	1	3	1	1	1	234	184	0	30	99	210	10	0	160	72	3	3
5446	1	1	1	3	1	1	1	234	184	0	120	91	254	10	0	208	117	3	2
5447	1	1	1	3	1	1	1	234	166	0	30	85	237	20	0	208	90	3	2
5448	1	1	1	3	1	1	1	175	166	0	60	85	237	30	0	128	117	3	3
5449	1	1	1	3	1	1	1	195	184	0	30	85	218	30	0	208	72	3	2
5450	1	1	1	3	1	1	1	195	166	0	30	91	194	10	0	128	90	3	3
5451	1	1	1	3	1	1	1	195	221	0	60	85	237	20	0	128	72	3	3
5452	1	1	1	3	1	1	1	234	221	0	30	91	254	30	0	128	117	3	3
5453	1	1	1	3	1	1	1	195	184	0	60	91	254	30	0	160	90	3	3
5463	1	1	1	2	1	1	1	277	99	0	30	141	109	10	0	200	88	3	2
5464	1	1	1	2	1	1	1	277	99	0	120	133	133	10	0	260	143	3	2
5465	1	1	1	2	1	1	1	277	89	0	30	127	122	20	0	260	110	3	2
5466	1	1	1	2	1	1	1	217	89	0	60	127	122	30	0	160	143	3	3
5467	1	1	1	2	1	1	1	237	99	0	30	127	118	30	0	260	88	3	2
5468	1	1	1	2	1	1	1	237	89	0	30	133	105	10	0	160	110	3	3
5469	1	1	1	2	1	1	1	237	119	0	60	127	127	20	0	160	88	3	3
5470	1	1	1	2	1	1	1	277	119	0	30	133	133	30	0	160	143	3	3
5471	1	1	1	2	1	1	1	237	99	0	60	133	133	30	0	200	110	3	2
5508	1	1	1	2	1	1	1	193	62	0	120	50	66	30	0	200	115	3	2
5509	1	1	1	2	1	1	1	150	47	0	120	56	53	30	0	260	92	3	2
5510	1	1	1	2	1	1	1	193	47	0	120	64	57	20	0	160	92	3	3
5511	1	1	1	2	1	1	1	164	47	0	60	64	57	10	0	260	149	3	3
5512	1	1	1	2	1	1	1	164	52	0	120	64	57	30	0	160	149	3	3
5513	1	1	1	2	1	1	1	150	52	0	60	64	57	20	0	260	115	3	3
5514	1	1	1	2	1	1	1	150	62	0	60	56	70	10	0	200	92	3	2
5515	1	1	1	2	1	1	1	150	52	0	120	50	62	20	0	200	149	3	2
5516	1	1	1	2	1	1	1	164	62	0	30	64	82	20	0	200	149	3	3
5535	1	1	1	4	1	1	1	146	82	0	120	44	84	30	0	110	80	3	2
5536	1	1	1	4	1	1	1	114	61	0	120	49	71	30	0	143	64	3	2
5537	1	1	1	4	1	1	1	146	61	0	120	55	74	20	0	88	64	3	2
5538	1	1	1	4	1	1	1	125	61	0	60	55	74	10	0	143	104	3	2
5539	1	1	1	4	1	1	1	125	68	0	120	55	76	30	0	88	104	3	2
5540	1	1	1	4	1	1	1	114	68	0	60	55	76	20	0	143	80	3	2
5541	1	1	1	4	1	1	1	114	82	0	60	49	90	10	0	110	64	3	2
5542	1	1	1	4	1	1	1	114	68	0	120	44	78	20	0	110	104	3	2
5543	1	1	1	4	1	1	1	125	82	0	30	55	105	20	0	110	104	3	2
5589	1	1	1	2	1	1	1	172	106	0	120	64	122	20	0	221	105	3	2
5590	1	1	1	2	1	1	1	157	106	0	30	58	112	10	0	221	136	3	2
5591	1	1	1	2	1	1	1	202	106	0	60	72	140	30	0	221	84	3	2
5592	1	1	1	2	1	1	1	157	88	0	30	64	122	20	0	136	84	3	2
5593	1	1	1	2	1	1	1	202	79	0	60	64	92	20	0	170	136	3	2
5594	1	1	1	2	1	1	1	172	79	0	120	58	112	10	0	170	84	3	2
5595	1	1	1	2	1	1	1	157	106	0	120	72	140	10	0	136	105	3	2
5596	1	1	1	2	1	1	1	157	79	0	30	72	97	30	0	170	105	3	2
5597	1	1	1	2	1	1	1	202	88	0	60	58	105	10	0	136	105	3	2
5598	1	1	1	2	1	1	1	175	89	0	120	120	90	20	0	130	60	3	3
5599	1	1	1	2	1	1	1	160	89	0	30	117	88	10	0	130	78	3	2
5600	1	1	1	2	1	1	1	205	89	0	60	124	97	30	0	130	48	3	3
5601	1	1	1	2	1	1	1	160	74	0	30	120	88	20	0	80	48	3	3
5602	1	1	1	2	1	1	1	205	67	0	60	120	74	20	0	100	78	3	2
5603	1	1	1	2	1	1	1	175	67	0	120	117	81	10	0	100	48	3	3
5604	1	1	1	2	1	1	1	160	89	0	120	124	97	10	0	80	60	3	3
5605	1	1	1	2	1	1	1	160	67	0	30	124	76	30	0	100	60	3	3
5606	1	1	1	2	1	1	1	205	74	0	60	117	81	10	0	80	60	3	3
5616	1	1	1	4	1	1	1	72	22	0	120	48	26	20	0	65	25	3	2
5617	1	1	1	4	1	1	1	69	22	0	30	46	25	10	0	65	32	3	2
5618	1	1	1	4	1	1	1	79	22	0	60	50	32	30	0	65	20	3	3
5619	1	1	1	4	1	1	1	69	18	0	30	48	26	20	0	40	20	3	2
5620	1	1	1	4	1	1	1	79	16	0	60	48	19	20	0	50	32	3	2
5621	1	1	1	4	1	1	1	72	16	0	120	46	24	10	0	50	20	3	2
5622	1	1	1	4	1	1	1	69	22	0	120	50	32	10	0	40	25	3	3
5623	1	1	1	4	1	1	1	69	16	0	30	50	20	30	0	50	25	3	2
5624	1	1	1	4	1	1	1	79	18	0	60	46	22	10	0	40	25	3	2
5634	1	1	1	3	1	1	1	207	126	0	120	103	137	20	0	247	140	3	2
5635	1	1	1	3	1	1	1	186	126	0	30	97	133	10	0	247	182	3	2
5636	1	1	1	3	1	1	1	248	126	0	60	111	161	30	0	247	112	3	2
5637	1	1	1	3	1	1	1	186	105	0	30	103	137	20	0	152	112	3	2
5638	1	1	1	3	1	1	1	248	94	0	60	103	105	20	0	190	182	3	2
5639	1	1	1	3	1	1	1	207	94	0	120	97	127	10	0	190	112	3	2
5640	1	1	1	3	1	1	1	186	126	0	120	111	161	10	0	152	140	3	2
5641	1	1	1	3	1	1	1	186	94	0	30	111	112	30	0	190	140	3	2
5642	1	1	1	3	1	1	1	248	105	0	60	97	118	10	0	152	140	3	2
5643	1	1	1	3	1	1	1	230	90	0	30	123	97	10	0	190	124	3	2
5644	1	1	1	3	1	1	1	230	90	0	120	117	112	10	0	247	201	3	2
5645	1	1	1	3	1	1	1	230	81	0	30	112	105	20	0	247	155	3	2
5646	1	1	1	3	1	1	1	175	81	0	60	112	105	30	0	152	201	3	3
5647	1	1	1	3	1	1	1	193	90	0	30	112	99	30	0	247	124	3	2
5648	1	1	1	3	1	1	1	193	81	0	30	117	90	10	0	152	155	3	2
5649	1	1	1	3	1	1	1	193	108	0	60	112	109	20	0	152	124	3	3
5650	1	1	1	3	1	1	1	230	108	0	30	117	112	30	0	152	201	3	3
5651	1	1	1	3	1	1	1	193	90	0	60	117	112	30	0	190	155	3	2
5661	1	1	1	4	1	1	1	224	133	0	120	74	144	30	0	170	105	3	3
5662	1	1	1	4	1	1	1	170	100	0	120	80	114	30	0	221	84	3	2
5663	1	1	1	4	1	1	1	224	100	0	120	88	123	20	0	136	84	3	2
5664	1	1	1	4	1	1	1	188	100	0	60	88	123	10	0	221	136	3	2
5665	1	1	1	4	1	1	1	188	111	0	120	88	123	30	0	136	136	3	2
5666	1	1	1	4	1	1	1	170	111	0	60	88	123	20	0	221	105	3	2
5667	1	1	1	4	1	1	1	170	133	0	60	80	149	10	0	170	84	3	2
5668	1	1	1	4	1	1	1	170	111	0	120	74	132	20	0	170	136	3	2
5669	1	1	1	4	1	1	1	188	133	0	30	88	172	20	0	170	136	3	3
5670	1	1	1	3	1	1	1	227	90	0	30	89	105	10	0	170	84	3	2
5671	1	1	1	3	1	1	1	227	90	0	120	81	122	10	0	221	136	3	2
5672	1	1	1	3	1	1	1	227	81	0	30	75	112	20	0	221	105	3	2
5673	1	1	1	3	1	1	1	170	81	0	60	75	112	30	0	136	136	3	2
5674	1	1	1	3	1	1	1	189	90	0	30	75	109	30	0	221	84	3	2
5675	1	1	1	3	1	1	1	189	81	0	30	81	94	10	0	136	105	3	2
5676	1	1	1	3	1	1	1	189	108	0	60	75	118	20	0	136	84	3	2
5677	1	1	1	3	1	1	1	227	108	0	30	81	122	30	0	136	136	3	2
5678	1	1	1	3	1	1	1	189	90	0	60	81	122	30	0	170	105	3	2
5679	1	1	1	3	1	1	1	116	74	0	120	40	80	30	0	80	55	3	2
5680	1	1	1	3	1	1	1	89	56	0	120	43	63	30	0	104	44	3	2
5681	1	1	1	3	1	1	1	116	56	0	120	47	65	20	0	64	44	3	2
5682	1	1	1	3	1	1	1	98	56	0	60	47	65	10	0	104	71	3	2
5683	1	1	1	3	1	1	1	98	62	0	120	47	68	30	0	64	71	3	2
5684	1	1	1	3	1	1	1	89	62	0	60	47	68	20	0	104	55	3	2
5685	1	1	1	3	1	1	1	89	74	0	60	43	83	10	0	80	44	3	2
5686	1	1	1	3	1	1	1	89	62	0	120	40	71	20	0	80	71	3	2
5687	1	1	1	3	1	1	1	98	74	0	30	47	95	20	0	80	71	3	2
5688	1	1	1	3	1	1	1	228	184	0	30	93	210	10	0	210	88	3	3
5689	1	1	1	3	1	1	1	228	184	0	120	85	254	10	0	273	143	3	2
5690	1	1	1	3	1	1	1	228	166	0	30	79	237	20	0	273	110	3	2
5691	1	1	1	3	1	1	1	176	166	0	60	79	237	30	0	168	143	3	3
5692	1	1	1	3	1	1	1	193	184	0	30	79	218	30	0	273	88	3	2
5693	1	1	1	3	1	1	1	193	166	0	30	85	189	10	0	168	110	3	3
5694	1	1	1	3	1	1	1	193	221	0	60	79	237	20	0	168	88	3	3
5695	1	1	1	3	1	1	1	228	221	0	30	85	254	30	0	168	143	3	3
5696	1	1	1	3	1	1	1	193	184	0	60	85	254	30	0	210	110	3	2
5697	1	1	1	4	1	1	1	323	134	0	120	95	150	30	0	230	120	3	2
5698	1	1	1	4	1	1	1	245	101	0	120	104	122	30	0	299	96	3	2
5699	1	1	1	4	1	1	1	323	101	0	120	116	127	20	0	184	96	3	2
5700	1	1	1	4	1	1	1	271	101	0	60	116	127	10	0	299	156	3	2
5701	1	1	1	4	1	1	1	271	112	0	120	116	133	30	0	184	156	3	2
5702	1	1	1	4	1	1	1	245	112	0	60	116	133	20	0	299	120	3	2
5703	1	1	1	4	1	1	1	245	134	0	60	104	161	10	0	230	96	3	2
5704	1	1	1	4	1	1	1	245	112	0	120	95	137	20	0	230	156	3	2
5705	1	1	1	4	1	1	1	271	134	0	30	116	187	20	0	230	156	3	2
5748	1	1	1	2	1	1	1	146	96	0	120	44	99	30	0	120	85	3	2
5749	1	1	1	2	1	1	1	114	72	0	120	49	83	30	0	156	68	3	2
5750	1	1	1	2	1	1	1	146	72	0	120	55	86	20	0	96	68	3	3
5751	1	1	1	2	1	1	1	125	72	0	60	55	86	10	0	156	110	3	2
5752	1	1	1	2	1	1	1	125	80	0	120	55	90	30	0	96	110	3	3
5753	1	1	1	2	1	1	1	114	80	0	60	55	90	20	0	156	85	3	2
5754	1	1	1	2	1	1	1	114	96	0	60	49	106	10	0	120	68	3	2
5755	1	1	1	2	1	1	1	114	80	0	120	44	91	20	0	120	110	3	2
5756	1	1	1	2	1	1	1	125	96	0	30	55	123	20	0	120	110	3	2
5757	1	1	1	4	1	1	1	193	62	0	120	50	66	30	0	170	95	3	2
5758	1	1	1	4	1	1	1	150	47	0	120	56	53	30	0	221	76	3	2
5759	1	1	1	4	1	1	1	193	47	0	120	64	57	20	0	136	76	3	2
5760	1	1	1	4	1	1	1	164	47	0	60	64	57	10	0	221	123	3	2
5761	1	1	1	4	1	1	1	164	52	0	120	64	57	30	0	136	123	3	2
5762	1	1	1	4	1	1	1	150	52	0	60	64	57	20	0	221	95	3	2
5763	1	1	1	4	1	1	1	150	62	0	60	56	70	10	0	170	76	3	2
5764	1	1	1	4	1	1	1	150	52	0	120	50	62	20	0	170	123	3	2
5765	1	1	1	4	1	1	1	164	62	0	30	64	82	20	0	170	123	3	2
5817	1	1	1	4	1	1	1	297	90	0	30	180	97	10	0	180	104	3	3
5818	1	1	1	4	1	1	1	297	90	0	120	174	112	10	0	234	169	3	2
5819	1	1	1	4	1	1	1	297	81	0	30	169	105	20	0	234	130	3	2
5820	1	1	1	4	1	1	1	227	81	0	60	169	105	30	0	144	169	3	3
5821	1	1	1	4	1	1	1	250	90	0	30	169	105	30	0	234	104	3	2
5822	1	1	1	4	1	1	1	250	81	0	30	174	90	10	0	144	130	3	3
5823	1	1	1	4	1	1	1	250	108	0	60	169	112	20	0	144	104	3	3
5824	1	1	1	4	1	1	1	297	108	0	30	174	118	30	0	144	169	3	3
5825	1	1	1	4	1	1	1	250	90	0	60	174	112	30	0	180	130	3	2
5826	1	1	1	4	1	1	1	1022	137	0	120	785	144	30	0	200	130	3	2
5827	1	1	1	4	1	1	1	788	103	0	120	790	114	30	0	260	104	3	2
5828	1	1	1	4	1	1	1	1022	103	0	120	796	123	20	0	160	104	3	2
5829	1	1	1	4	1	1	1	866	103	0	60	796	123	10	0	260	169	3	2
5830	1	1	1	4	1	1	1	866	114	0	120	796	128	30	0	160	169	3	2
5831	1	1	1	4	1	1	1	788	114	0	60	796	128	20	0	260	130	3	2
5832	1	1	1	4	1	1	1	788	137	0	60	790	149	10	0	200	104	3	2
5833	1	1	1	4	1	1	1	788	114	0	120	785	128	20	0	200	169	3	2
5834	1	1	1	4	1	1	1	866	137	0	30	796	165	20	0	200	169	3	2
5835	1	1	1	4	1	1	1	217	200	0	120	143	210	30	0	180	115	3	3
5836	1	1	1	4	1	1	1	175	150	0	120	146	167	30	0	234	92	3	1
5837	1	1	1	4	1	1	1	217	150	0	120	150	176	20	0	144	92	3	3
5838	1	1	1	4	1	1	1	189	150	0	60	150	176	10	0	234	149	3	2
5839	1	1	1	4	1	1	1	189	167	0	120	150	181	30	0	144	149	3	3
5840	1	1	1	4	1	1	1	175	167	0	60	150	181	20	0	234	115	3	2
5841	1	1	1	4	1	1	1	175	200	0	60	146	218	10	0	180	92	3	3
5842	1	1	1	4	1	1	1	175	167	0	120	143	184	20	0	180	149	3	2
5843	1	1	1	4	1	1	1	189	200	0	30	150	237	20	0	180	149	3	3
5844	1	1	1	3	1	1	1	226	211	0	120	130	210	30	0	160	105	3	2
5845	1	1	1	3	1	1	1	169	158	0	120	133	169	30	0	208	84	3	2
5846	1	1	1	3	1	1	1	226	158	0	120	137	176	20	0	128	84	3	3
5847	1	1	1	3	1	1	1	188	158	0	60	137	176	10	0	208	136	3	2
5848	1	1	1	3	1	1	1	188	176	0	120	137	184	30	0	128	136	3	2
5849	1	1	1	3	1	1	1	169	176	0	60	137	184	20	0	208	105	3	2
5850	1	1	1	3	1	1	1	169	211	0	60	133	218	10	0	160	84	3	3
5851	1	1	1	3	1	1	1	169	176	0	120	130	189	20	0	160	136	3	2
5852	1	1	1	3	1	1	1	188	211	0	30	137	225	20	0	160	136	3	3
5853	1	1	1	3	1	1	1	157	89	0	120	102	90	20	0	156	85	3	2
5854	1	1	1	3	1	1	1	142	89	0	30	99	88	10	0	156	110	3	2
5855	1	1	1	3	1	1	1	186	89	0	60	106	99	30	0	156	68	3	2
5856	1	1	1	3	1	1	1	142	74	0	30	102	88	20	0	96	68	3	2
5857	1	1	1	3	1	1	1	186	67	0	60	102	74	20	0	120	110	3	2
5858	1	1	1	3	1	1	1	157	67	0	120	99	84	10	0	120	68	3	2
5859	1	1	1	3	1	1	1	142	89	0	120	106	99	10	0	96	85	3	2
5860	1	1	1	3	1	1	1	142	67	0	30	106	76	30	0	120	85	3	2
5861	1	1	1	3	1	1	1	186	74	0	60	99	81	10	0	96	85	3	2
5862	1	1	1	2	1	1	1	222	108	0	30	89	123	10	0	170	84	3	3
5863	1	1	1	2	1	1	1	222	108	0	120	81	149	10	0	221	136	3	2
5864	1	1	1	2	1	1	1	222	97	0	30	75	139	20	0	221	105	3	1
5865	1	1	1	2	1	1	1	173	97	0	60	75	139	30	0	136	136	3	1
5866	1	1	1	2	1	1	1	189	108	0	30	75	128	30	0	221	84	3	2
5867	1	1	1	2	1	1	1	189	97	0	30	81	114	10	0	136	105	3	3
5868	1	1	1	2	1	1	1	189	130	0	60	75	139	20	0	136	84	3	3
5869	1	1	1	2	1	1	1	222	130	0	30	81	149	30	0	136	136	3	2
5870	1	1	1	2	1	1	1	189	108	0	60	81	149	30	0	170	105	3	1
5871	1	1	1	2	1	1	1	227	189	0	30	93	218	10	0	180	108	3	3
5872	1	1	1	2	1	1	1	227	189	0	120	85	266	10	0	234	175	3	2
5873	1	1	1	2	1	1	1	227	170	0	30	79	245	20	0	234	135	3	2
5874	1	1	1	2	1	1	1	176	170	0	60	79	245	30	0	144	175	3	3
5875	1	1	1	2	1	1	1	193	189	0	30	79	225	30	0	234	108	3	2
5876	1	1	1	2	1	1	1	193	170	0	30	85	198	10	0	144	135	3	3
5877	1	1	1	2	1	1	1	193	227	0	60	79	245	20	0	144	108	3	3
5878	1	1	1	2	1	1	1	227	227	0	30	85	266	30	0	144	175	3	3
5879	1	1	1	2	1	1	1	193	189	0	60	85	266	30	0	180	135	3	3
5880	1	1	1	4	1	1	1	206	221	0	120	59	237	30	0	150	95	3	2
5881	1	1	1	4	1	1	1	157	166	0	120	65	194	30	0	195	76	3	2
5882	1	1	1	4	1	1	1	206	166	0	120	73	210	20	0	120	76	3	3
5883	1	1	1	4	1	1	1	173	166	0	60	73	210	10	0	195	123	3	2
5884	1	1	1	4	1	1	1	173	184	0	120	73	210	30	0	120	123	3	2
5885	1	1	1	4	1	1	1	157	184	0	60	73	210	20	0	195	95	3	2
5886	1	1	1	4	1	1	1	157	221	0	60	65	254	10	0	150	76	3	3
5887	1	1	1	4	1	1	1	157	184	0	120	59	218	20	0	150	123	3	2
5888	1	1	1	4	1	1	1	173	221	0	30	73	293	20	0	150	123	3	3
5889	1	1	1	3	1	1	1	254	111	0	30	117	123	10	0	180	104	3	3
5890	1	1	1	3	1	1	1	254	111	0	120	109	149	10	0	234	169	3	2
5891	1	1	1	3	1	1	1	254	100	0	30	103	139	20	0	234	130	3	2
5892	1	1	1	3	1	1	1	193	100	0	60	103	139	30	0	144	169	3	3
5893	1	1	1	3	1	1	1	213	111	0	30	103	132	30	0	234	104	3	2
5894	1	1	1	3	1	1	1	213	100	0	30	109	114	10	0	144	130	3	3
5895	1	1	1	3	1	1	1	213	133	0	60	103	144	20	0	144	104	3	3
5896	1	1	1	3	1	1	1	254	133	0	30	109	149	30	0	144	169	3	2
5897	1	1	1	3	1	1	1	213	111	0	60	109	149	30	0	180	130	3	3
5907	1	1	1	4	1	1	1	61	29	0	30	32	34	10	0	40	28	3	3
5908	1	1	1	4	1	1	1	61	29	0	120	30	44	10	0	52	45	3	2
5909	1	1	1	4	1	1	1	61	26	0	30	28	38	20	0	52	35	3	2
5910	1	1	1	4	1	1	1	51	26	0	60	28	38	30	0	32	45	3	3
5911	1	1	1	4	1	1	1	54	29	0	30	28	36	30	0	52	28	3	2
5912	1	1	1	4	1	1	1	54	26	0	30	30	32	10	0	32	35	3	3
5913	1	1	1	4	1	1	1	54	35	0	60	28	38	20	0	32	28	3	3
5914	1	1	1	4	1	1	1	61	35	0	30	30	42	30	0	32	45	3	3
5915	1	1	1	4	1	1	1	54	29	0	60	30	44	30	0	40	35	3	3
5916	1	1	1	3	1	1	1	247	131	0	120	80	150	20	0	338	120	3	2
5917	1	1	1	3	1	1	1	224	131	0	30	71	140	10	0	338	156	3	2
5918	1	1	1	3	1	1	1	292	131	0	60	92	178	30	0	338	96	3	3
5919	1	1	1	3	1	1	1	224	109	0	30	80	155	20	0	208	96	3	3
5920	1	1	1	3	1	1	1	292	98	0	60	80	112	20	0	260	156	3	2
5921	1	1	1	3	1	1	1	247	98	0	120	71	140	10	0	260	96	3	2
5922	1	1	1	3	1	1	1	224	131	0	120	92	178	10	0	208	120	3	3
5923	1	1	1	3	1	1	1	224	98	0	30	92	122	30	0	260	120	3	3
5924	1	1	1	3	1	1	1	292	109	0	60	71	133	10	0	208	120	3	2
5925	1	1	1	2	1	1	1	227	106	0	30	91	123	10	0	170	88	3	3
5926	1	1	1	2	1	1	1	227	106	0	120	83	144	10	0	221	143	3	2
5927	1	1	1	2	1	1	1	227	95	0	30	77	132	20	0	221	110	3	2
5928	1	1	1	2	1	1	1	173	95	0	60	77	132	30	0	136	143	3	2
5929	1	1	1	2	1	1	1	191	106	0	30	77	128	30	0	221	88	3	2
5930	1	1	1	2	1	1	1	191	95	0	30	83	111	10	0	136	110	3	2
5931	1	1	1	2	1	1	1	191	127	0	60	77	139	20	0	136	88	3	3
5932	1	1	1	2	1	1	1	227	127	0	30	83	144	30	0	136	143	3	2
5933	1	1	1	2	1	1	1	191	106	0	60	83	144	30	0	170	110	3	2
5934	1	1	1	2	1	1	1	126	31	0	120	47	38	30	0	70	45	3	2
5935	1	1	1	2	1	1	1	94	23	0	120	50	28	30	0	91	36	3	2
5936	1	1	1	2	1	1	1	126	23	0	120	54	31	20	0	56	36	3	2
5937	1	1	1	2	1	1	1	105	23	0	60	54	31	10	0	91	58	3	2
5938	1	1	1	2	1	1	1	105	26	0	120	54	32	30	0	56	58	3	2
5939	1	1	1	2	1	1	1	94	26	0	60	54	32	20	0	91	45	3	2
5940	1	1	1	2	1	1	1	94	31	0	60	50	40	10	0	70	36	3	2
5941	1	1	1	2	1	1	1	94	26	0	120	47	34	20	0	70	58	3	2
5942	1	1	1	2	1	1	1	105	31	0	30	54	45	20	0	70	58	3	2
5943	1	1	1	3	1	1	1	225	221	0	120	139	225	30	0	160	105	3	2
5944	1	1	1	3	1	1	1	179	166	0	120	142	184	30	0	208	84	3	2
5945	1	1	1	3	1	1	1	225	166	0	120	146	189	20	0	128	84	3	3
5946	1	1	1	3	1	1	1	194	166	0	60	146	189	10	0	208	136	3	2
5947	1	1	1	3	1	1	1	194	184	0	120	146	198	30	0	128	136	3	3
5948	1	1	1	3	1	1	1	179	184	0	60	146	198	20	0	208	105	3	2
5949	1	1	1	3	1	1	1	179	221	0	60	142	237	10	0	160	84	3	2
5950	1	1	1	3	1	1	1	179	184	0	120	139	210	20	0	160	136	3	3
5951	1	1	1	3	1	1	1	194	221	0	30	146	254	20	0	160	136	3	2
5952	1	1	1	2	1	1	1	189	136	0	30	114	147	10	0	120	60	3	3
5953	1	1	1	2	1	1	1	189	136	0	120	110	167	10	0	156	97	3	3
5954	1	1	1	2	1	1	1	189	122	0	30	107	155	20	0	156	75	3	2
5955	1	1	1	2	1	1	1	153	122	0	60	107	155	30	0	96	97	3	3
5956	1	1	1	2	1	1	1	165	136	0	30	107	153	30	0	156	60	3	2
5957	1	1	1	2	1	1	1	165	122	0	30	110	136	10	0	96	75	3	3
5958	1	1	1	2	1	1	1	165	163	0	60	107	167	20	0	96	60	3	3
5959	1	1	1	2	1	1	1	189	163	0	30	110	169	30	0	96	97	3	3
5960	1	1	1	2	1	1	1	165	136	0	60	110	167	30	0	120	75	3	3
5970	1	1	1	3	1	1	1	169	89	0	120	85	92	30	0	120	70	3	2
5971	1	1	1	3	1	1	1	130	67	0	120	88	76	30	0	156	56	3	2
5972	1	1	1	3	1	1	1	169	67	0	120	92	78	20	0	96	56	3	3
5973	1	1	1	3	1	1	1	143	67	0	60	92	78	10	0	156	91	3	2
5974	1	1	1	3	1	1	1	143	74	0	120	92	81	30	0	96	91	3	3
5975	1	1	1	3	1	1	1	130	74	0	60	92	81	20	0	156	70	3	2
5976	1	1	1	3	1	1	1	130	89	0	60	88	94	10	0	120	56	3	2
5977	1	1	1	3	1	1	1	130	74	0	120	85	84	20	0	120	91	3	2
5978	1	1	1	3	1	1	1	143	89	0	30	92	109	20	0	120	91	3	2
5979	1	1	1	4	1	1	1	200	148	0	120	71	165	20	0	247	120	3	2
5980	1	1	1	4	1	1	1	182	148	0	30	63	156	10	0	247	156	3	2
5981	1	1	1	4	1	1	1	236	148	0	60	81	198	30	0	247	96	3	2
5982	1	1	1	4	1	1	1	182	123	0	30	71	172	20	0	152	96	3	3
5983	1	1	1	4	1	1	1	236	111	0	60	71	128	20	0	190	156	3	2
5984	1	1	1	4	1	1	1	200	111	0	120	63	156	10	0	190	96	3	2
5985	1	1	1	4	1	1	1	182	148	0	120	81	198	10	0	152	120	3	3
5986	1	1	1	4	1	1	1	182	111	0	30	81	132	30	0	190	120	3	2
5987	1	1	1	4	1	1	1	236	123	0	60	63	144	10	0	152	120	3	3
5990	1	1	1	3	1	1	1	318	218	0	30	170	237	10	0	220	92	3	3
5991	1	1	1	3	1	1	1	318	218	0	120	162	281	10	0	286	149	3	2
5992	1	1	1	3	1	1	1	318	196	0	30	156	266	20	0	286	115	3	2
5993	1	1	1	3	1	1	1	238	196	0	60	156	266	30	0	176	149	3	3
5994	1	1	1	3	1	1	1	265	218	0	30	156	245	30	0	286	92	3	3
5995	1	1	1	3	1	1	1	265	196	0	30	162	218	10	0	176	115	3	3
5996	1	1	1	3	1	1	1	265	262	0	60	156	274	20	0	176	92	3	3
5997	1	1	1	3	1	1	1	318	262	0	30	162	281	30	0	176	149	3	3
5998	1	1	1	3	1	1	1	265	218	0	60	162	281	30	0	220	115	3	3
5999	1	1	1	4	1	1	1	251	97	0	120	151	97	30	0	150	80	3	3
6000	1	1	1	4	1	1	1	251	73	0	120	158	84	20	0	120	64	3	3
6001	1	1	1	4	1	1	1	209	81	0	120	158	84	30	0	120	104	3	3
6002	1	1	1	4	1	1	1	188	97	0	60	154	99	10	0	150	64	3	3
6003	1	1	1	4	1	1	1	188	81	0	120	151	88	20	0	150	104	3	3
6004	1	1	1	4	1	1	1	209	97	0	30	158	109	20	0	150	104	3	3
6023	1	1	1	3	1	1	1	216	127	0	120	68	132	30	0	170	100	3	3
6024	1	1	1	3	1	1	1	165	95	0	120	74	108	30	0	221	80	3	2
6025	1	1	1	3	1	1	1	216	95	0	120	82	116	20	0	136	80	3	3
6026	1	1	1	3	1	1	1	182	95	0	60	82	116	10	0	221	130	3	2
6027	1	1	1	3	1	1	1	182	106	0	120	82	116	30	0	136	130	3	3
6028	1	1	1	3	1	1	1	165	106	0	60	82	116	20	0	221	100	3	3
6029	1	1	1	3	1	1	1	165	127	0	60	74	144	10	0	170	80	3	2
6030	1	1	1	3	1	1	1	165	106	0	120	68	128	20	0	170	130	3	3
6031	1	1	1	3	1	1	1	182	127	0	30	82	165	20	0	170	130	3	3
6032	1	1	1	4	1	1	1	167	124	0	120	59	144	20	0	221	105	3	3
6033	1	1	1	4	1	1	1	151	124	0	30	53	132	10	0	221	136	3	3
6034	1	1	1	4	1	1	1	198	124	0	60	67	165	30	0	221	84	3	3
6035	1	1	1	4	1	1	1	151	103	0	30	59	144	20	0	136	84	3	3
6036	1	1	1	4	1	1	1	198	93	0	60	59	108	20	0	170	136	3	3
6037	1	1	1	4	1	1	1	167	93	0	120	53	132	10	0	170	84	3	3
6038	1	1	1	4	1	1	1	151	124	0	120	67	165	10	0	136	105	3	3
6039	1	1	1	4	1	1	1	151	93	0	30	67	114	30	0	170	105	3	3
